,Date,price_BNB_USD,price_BTC_USD,price_Dogecoin,price_Ethereum,price_Litecoin,price_NEO_USD,price_NXT_USD,price_PPC_USD,price_Stellar,price_Tether,price_TRX_USD,price_XEM_USD,price_XRP
1228,2019-07-09,33.35,"12,301.5",0.003467,312.23,123.085,17.52,0.030759,0.400335,0.10401,1.004,0.03384,0.0911,0.40098
1229,2019-07-08,32.96,"11,484.0",0.00358,304.87,119.561,17.21,0.030578,0.392766,0.10549,1.0045,0.03463,0.09044,0.39662
1230,2019-07-07,32.54,"11,276.0",0.003523,288.11,118.424,16.86,0.029855,0.378765,0.10369,1.0026,0.03208,0.08923,0.39022
1231,2019-07-06,32.56,"10,983.0",0.003857,287.16,118.419,17.05,0.029936,0.366905,0.09991,1.0022,0.03186,0.08934,0.37896
1232,2019-07-05,32.94,"11,141.0",0.00318,283.36,119.758,17.04,0.029885,0.381434,0.0993,1.0014,0.03126,0.08931,0.3877
1233,2019-07-04,32.5,"12,000.0",0.003343,300.51,121.526,17.93,0.031835,0.39519,0.10545,1.0029,0.03276,0.09138,0.40426
1234,2019-07-03,31.98,"10,903.0",0.003163,291.48,118.711,17.93,0.030757,0.360428,0.10291,1.0032,0.03201,0.08879,0.39828
1235,2019-07-02,33.28,"10,639.8",0.003268,294.87,123.092,16.94,0.031288,0.357587,0.10604,1.0007,0.03263,0.09189,0.40697
1236,2019-07-01,31.78,"10,777.0",0.003279,292.23,123.034,16.77,0.031316,0.3688,0.10478,0.9936,0.03201,0.0914,0.39699
1237,2019-06-30,35.5,"11,973.0",0.00337,318.26,133.879,18.63,0.034418,0.401842,0.11519,0.9989,0.03496,0.09924,0.42674
1238,2019-06-29,34.39,"12,350.7",0.003415,310.52,120.021,18.22,0.034573,0.419998,0.11178,0.9928,0.03379,0.09731,0.4263
1239,2019-06-28,34.17,"11,183.0",0.003384,297.73,115.755,17.23,0.035948,0.389629,0.1091,0.9883,0.0326,0.08992,0.40998
1240,2019-06-27,35.96,"12,876.0",0.003404,338.54,131.936,19.38,0.038792,0.441,0.12309,0.9869,0.03676,0.09966,0.46738
1241,2019-06-26,36.0,"11,746.0",0.003349,317.65,136.12,19.6,0.038631,0.422998,0.124,0.9953,0.03848,0.09238,0.46811
1242,2019-06-25,37.43,"11,070.0",0.003345,311.47,135.712,17.99,0.038289,0.42665,0.12766,0.9984,0.03852,0.09175,0.47394
1243,2019-06-24,37.25,"10,913.0",0.003307,308.51,137.649,16.86,0.03754,0.37654,0.12783,0.9978,0.0376,0.09113,0.47016
1244,2019-06-23,37.99,"10,745.0",0.003309,310.39,142.26,17.49,0.038373,0.399793,0.12951,1.0014,0.03739,0.0921,0.47707
1245,2019-06-22,38.69,"10,227.0",0.003259,294.69,138.503,14.04,0.038594,0.433613,0.12357,1.0033,0.03307,0.08821,0.44318
1246,2019-06-21,36.76,"9,557.8",0.003106,271.45,135.458,13.55,0.037457,0.420344,0.1214,1.0039,0.03266,0.08569,0.42984
1247,2019-06-20,35.16,"9,306.0",0.003141,268.26,136.532,13.74,0.03865,0.420344,0.12428,1.0034,0.03324,0.08687,0.43419
1248,2019-06-19,34.45,"9,094.9",0.003107,264.59,135.334,13.67,0.036958,0.409625,0.12362,1.0005,0.03309,0.08574,0.42717
1249,2019-06-18,33.83,"9,351.0",0.003191,273.02,133.778,14.21,0.035786,0.430037,0.13076,1.0035,0.03384,0.09045,0.44722
1250,2019-06-17,32.21,"8,986.0",0.00318,268.00,136.638,13.98,0.035113,0.437659,0.12968,1.0023,0.03278,0.08731,0.42751
1251,2019-06-16,32.66,"8,852.8",0.003132,267.74,137.616,13.94,0.035422,0.429158,0.12638,1.0036,0.03266,0.08529,0.40947
1252,2019-06-15,32.35,"8,689.0",0.003105,262.53,132.192,13.47,0.036734,0.419503,0.12476,1.0035,0.03177,0.08481,0.40194
1253,2019-06-14,35.27,"8,230.0",0.003079,254.89,130.691,13.03,0.036196,0.408,0.12424,1.0017,0.03256,0.08525,0.39882
1254,2019-06-13,34.86,"8,177.6",0.003073,261.38,135.47,12.91,0.03684,0.40028,0.1269,1.0036,0.03349,0.08585,0.40063
1255,2019-06-12,31.92,"7,903.1",0.003057,244.38,135.891,12.27,0.035052,0.387002,0.1224,1.0028,0.03113,0.08293,0.39204
1256,2019-06-11,32.04,"8,018.8",0.003076,246.85,129.292,12.32,0.036474,0.397648,0.12326,1.0039,0.03149,0.08433,0.40005
1257,2019-06-10,30.08,"7,622.5",0.002988,231.21,114.702,11.47,0.033845,0.382975,0.11961,1.0013,0.02962,0.08102,0.3854
1258,2019-06-09,31.7,"7,924.0",0.003101,243.43,118.015,11.96,0.037373,0.384164,0.12763,1.0039,0.03205,0.08506,0.4072
1259,2019-06-08,31.38,"8,002.1",0.003148,248.98,116.982,12.17,0.041281,0.387994,0.12778,1.0024,0.03345,0.08641,0.41974
1260,2019-06-07,31.16,"7,816.9",0.003083,248.63,110.77,11.62,0.030845,0.378564,0.1247,1.0024,0.03262,0.08344,0.41935
1261,2019-06-06,30.82,"7,766.3",0.003031,245.81,103.67,11.57,0.031508,0.38211,0.12161,1.002,0.0339,0.08329,0.40042
1262,2019-06-05,29.25,"7,692.8",0.002966,241.27,102.128,11.48,0.031207,0.380979,0.12142,0.9995,0.03509,0.08159,0.39836
1263,2019-06-04,30.74,"8,088.0",0.003165,250.26,106.441,12.39,0.033151,0.399512,0.12883,0.9989,0.0334,0.08656,0.41808
1264,2019-06-03,33.14,"8,740.1",0.00337,269.03,114.451,14.12,0.036398,0.417487,0.13706,1.0006,0.03822,0.0951,0.44401
1265,2019-06-02,33.3,"8,546.9",0.003351,264.26,112.364,13.72,0.034045,0.408069,0.13239,1.0002,0.03749,0.093,0.42891
1266,2019-06-01,32.92,"8,531.9",0.003401,267.94,114.478,13.55,0.034416,0.412323,0.1335,0.9988,0.03308,0.09763,0.43842
1267,2019-05-31,31.64,"8,268.5",0.003207,254.57,108.446,12.56,0.032541,0.411524,0.12974,1.0003,0.03106,0.09,0.41843
1268,2019-05-30,33.62,"8,681.2",0.003166,268.62,114.828,13.61,0.03369,0.425004,0.13636,1.0031,0.03365,0.09008,0.44277
1269,2019-05-29,33.11,"8,738.1",0.003145,271.16,114.797,12.67,0.034125,0.439746,0.13898,1.0014,0.03467,0.09158,0.44861
1270,2019-05-28,33.44,"8,806.1",0.003124,270.97,116.644,12.36,0.033174,0.44381,0.13793,1.0036,0.03499,0.09117,0.43356
1271,2019-05-27,32.8,"8,730.0",0.003047,264.66,110.647,11.86,0.032472,0.434673,0.13206,1.0088,0.03079,0.08724,0.40471
1272,2019-05-26,35.07,"8,054.9",0.002975,250.69,102.712,11.41,0.032834,0.397815,0.12649,1.003,0.02758,0.08332,0.38542
1273,2019-05-25,33.91,"7,990.0",0.002989,249.20,100.251,11.51,0.03269,0.400036,0.12631,1.003,0.02762,0.08453,0.38287
1274,2019-05-24,31.21,"7,872.1",0.002949,244.68,88.591,11.4,0.032622,0.402717,0.1265,1.0024,0.02697,0.08051,0.37974
1275,2019-05-23,30.67,"7,619.9",0.002936,244.35,87.906,11.16,0.033292,0.418302,0.12391,1.0,0.02655,0.07889,0.37313
1276,2019-05-22,31.72,"7,933.6",0.003032,253.70,90.868,12.07,0.032899,0.418078,0.13471,1.0039,0.02824,0.08648,0.39539
1277,2019-05-21,28.92,"7,990.5",0.002982,250.72,91.104,11.99,0.032845,0.420309,0.13566,1.0056,0.02775,0.08849,0.39552
1278,2019-05-20,28.69,"8,188.3",0.003132,259.68,94.639,11.66,0.034125,0.433133,0.14188,1.0044,0.02823,0.09385,0.41542
1279,2019-05-19,28.68,"7,260.1",0.002957,233.87,86.635,10.68,0.031723,0.370462,0.13109,1.0012,0.02643,0.08691,0.37191
1280,2019-05-18,25.8,"7,418.3",0.002915,244.38,89.511,11.26,0.032493,0.383427,0.13078,1.0049,0.02701,0.09171,0.38806
1281,2019-05-17,26.29,"7,857.5",0.003134,264.68,95.417,12.08,0.035705,0.395701,0.13831,0.9994,0.0285,0.10053,0.41806
1282,2019-05-16,26.78,"8,135.5",0.003336,248.14,101.599,12.86,0.037277,0.411042,0.14004,0.9956,0.0309,0.08042,0.45696
1283,2019-05-15,23.65,"7,951.9",0.003067,217.34,91.567,11.13,0.03639,0.417743,0.11387,0.9966,0.02725,0.06443,0.40916
1284,2019-05-14,23.51,"7,753.2",0.002728,196.00,87.682,9.75,0.031638,0.438969,0.10036,0.9989,0.02432,0.05758,0.32406
1285,2019-05-13,20.93,"6,980.1",0.002627,188.09,84.795,9.33,0.03195,0.434162,0.09908,1.0011,0.02373,0.05577,0.31069
1286,2019-05-12,20.8,"7,125.1",0.002773,192.17,88.047,9.81,0.034359,0.437,0.10442,1.0,0.02476,0.05972,0.32184
1287,2019-05-11,19.65,"6,438.7",0.002497,172.78,77.052,8.77,0.031426,0.463088,0.09315,1.0081,0.02361,0.05166,0.29949
1288,2019-05-10,18.85,"6,262.0",0.002496,170.85,74.192,8.65,0.031018,0.477889,0.08904,1.0057,0.0232,0.04717,0.29606
1289,2019-05-09,20.67,"6,201.9",0.002554,170.76,74.425,9.04,0.031034,0.473297,0.09281,1.0306,0.02454,0.05105,0.30052
1290,2019-05-08,20.66,"6,096.6",0.002561,169.34,74.725,8.91,0.030962,0.466855,0.09363,1.0281,0.02382,0.05102,0.2989
1291,2019-05-07,22.2,"6,027.9",0.002596,172.99,74.919,9.17,0.032199,0.471654,0.09751,1.0213,0.02378,0.0535,0.30295
1292,2019-05-06,22.99,"6,042.0",0.002643,163.03,75.668,9.24,0.032234,0.480371,0.09792,1.0457,0.02322,0.05215,0.30167
1293,2019-05-05,22.89,"6,098.2",0.00269,163.67,77.806,9.45,0.032541,0.489599,0.09907,1.0114,0.02303,0.05431,0.30368
1294,2019-05-04,23.74,"6,019.9",0.002705,167.87,79.158,9.94,0.034302,0.487685,0.10228,1.0159,0.02381,0.0562,0.30764
1295,2019-05-03,23.62,"5,729.6",0.002601,161.66,73.713,9.85,0.031694,0.468496,0.10039,1.0166,0.02339,0.05573,0.30343
1296,2019-05-02,21.88,"5,629.5",0.002539,160.35,73.384,9.7,0.029755,0.457515,0.10164,1.0111,0.02349,0.05532,0.30391
1297,2019-05-01,22.03,"5,599.6",0.00251,161.84,74.228,9.72,0.029445,0.472871,0.10087,1.0207,0.02349,0.05592,0.30884
1298,2019-04-30,21.71,"5,480.0",0.002461,154.94,67.737,9.44,0.029241,0.466716,0.09629,1.0152,0.02243,0.05453,0.29442
1299,2019-04-29,23.02,"5,486.8",0.002548,158.30,69.869,9.37,0.029749,0.476327,0.0993,1.0258,0.02336,0.05787,0.29939
1300,2019-04-28,22.43,"5,400.6",0.002511,159.43,72.218,9.53,0.029814,0.484966,0.10111,1.0069,0.02351,0.0592,0.29896
1301,2019-04-27,23.04,"5,410.9",0.002509,157.96,73.767,9.48,0.029323,0.487177,0.09998,0.9973,0.02379,0.05895,0.30293
1302,2019-04-26,22.45,"5,215.6",0.002444,155.16,71.776,9.58,0.030091,0.467908,0.09925,0.9895,0.02305,0.0576,0.29234
1303,2019-04-25,22.99,"5,479.6",0.002598,165.23,72.884,9.93,0.030342,0.479825,0.10236,1.0046,0.02325,0.05769,0.30015
1304,2019-04-24,22.24,"5,547.1",0.002747,169.94,73.81,10.22,0.032154,0.53793,0.10947,1.0093,0.02403,0.0626,0.31888
1305,2019-04-23,23.71,"5,417.8",0.002772,170.87,76.508,10.76,0.031821,0.53931,0.11261,1.007,0.02492,0.06373,0.32266
1306,2019-04-22,23.93,"5,320.3",0.002787,168.50,76.696,10.51,0.031593,0.563748,0.11166,1.0049,0.02475,0.06275,0.32078
1307,2019-04-21,24.8,"5,340.1",0.002929,172.89,80.991,10.88,0.033046,0.583108,0.115,1.0034,0.02581,0.06416,0.32726
1308,2019-04-20,24.18,"5,314.1",0.002888,172.79,82.173,11.01,0.033685,0.582282,0.11472,1.0035,0.02627,0.06318,0.3303
1309,2019-04-19,21.84,"5,310.8",0.002952,173.34,81.796,11.24,0.033626,0.57971,0.11659,1.0036,0.02671,0.0643,0.33523
1310,2019-04-18,19.45,"5,254.5",0.002812,165.91,78.963,10.92,0.032644,0.572157,0.11587,1.0029,0.02648,0.0639,0.33369
1311,2019-04-17,19.59,"5,234.3",0.002814,165.61,80.406,10.86,0.033128,0.581044,0.11393,1.0035,0.02666,0.06484,0.3239
1312,2019-04-16,19.25,"5,042.8",0.002775,160.16,78.182,10.68,0.033344,0.568545,0.11364,1.0006,0.02618,0.06493,0.31904
1313,2019-04-15,19.36,"5,190.1",0.002883,167.30,83.281,11.27,0.03472,0.579451,0.11703,1.004,0.02686,0.0681,0.3263
1314,2019-04-14,18.49,"5,103.7",0.002869,163.19,77.67,11.02,0.033834,0.569048,0.11524,1.0038,0.02601,0.06602,0.32479
1315,2019-04-13,18.11,"5,114.1",0.00284,163.46,78.519,11.24,0.033985,0.573127,0.11385,1.0092,0.02626,0.06616,0.32356
1316,2019-04-12,17.42,"5,059.0",0.002768,164.37,79.006,11.16,0.033168,0.563509,0.11483,1.0068,0.02639,0.0651,0.32729
1317,2019-04-11,18.15,"5,315.5",0.002965,177.39,88.159,12.43,0.037103,0.611233,0.12637,1.0022,0.03002,0.07225,0.35317
1318,2019-04-10,18.24,"5,213.0",0.002859,175.09,86.219,12.07,0.037214,0.590262,0.12601,1.0108,0.02959,0.07204,0.34744
1319,2019-04-09,17.94,"5,312.4",0.002988,179.16,88.723,12.59,0.038047,0.601154,0.1305,1.0112,0.03029,0.0744,0.35597
1320,2019-04-08,18.93,"5,238.9",0.003407,174.32,91.605,12.85,0.037864,0.618893,0.13056,1.0036,0.02887,0.07155,0.36155
1321,2019-04-07,19.07,"5,091.1",0.003367,165.58,92.291,13.07,0.037659,0.592854,0.1244,1.0004,0.02667,0.06931,0.35256
1322,2019-04-06,19.29,"5,080.4",0.003551,164.93,88.267,13.47,0.037533,0.590972,0.12611,1.0054,0.02699,0.0713,0.36163
1323,2019-04-05,19.05,"4,939.3",0.003652,157.43,84.81,12.79,0.035894,0.572639,0.11811,1.002,0.02587,0.06658,0.33013
1324,2019-04-04,18.44,"4,976.9",0.003143,160.34,85.219,12.13,0.036633,0.583801,0.12057,1.0054,0.02593,0.0696,0.34055
1325,2019-04-03,19.77,"4,929.3",0.002796,163.47,76.863,11.51,0.0375,0.567509,0.1212,1.0072,0.0267,0.07162,0.35114
1326,2019-04-02,17.89,"4,196.9",0.002453,141.50,60.613,10.05,0.031934,0.532482,0.1089,0.9999,0.02434,0.05701,0.31244
1327,2019-04-01,17.5,"4,167.5",0.002076,141.77,60.782,10.11,0.031642,0.533895,0.10836,1.0006,0.02343,0.05568,0.30891
1328,2019-03-31,16.96,"4,165.1",0.002084,142.65,60.788,9.95,0.031391,0.52448,0.10716,0.9979,0.02322,0.05363,0.31104
1329,2019-03-30,16.49,"4,179.1",0.00209,143.38,61.591,9.94,0.031286,0.536494,0.10759,1.0084,0.02332,0.05613,0.30786
1330,2019-03-29,16.67,"4,092.6",0.002058,138.17,60.756,9.19,0.030078,0.539356,0.10657,0.9961,0.02313,0.05168,0.30616
1331,2019-03-28,16.55,"4,102.7",0.002068,139.63,61.657,9.27,0.029873,0.530983,0.10714,1.0015,0.02326,0.05079,0.31037
1332,2019-03-27,16.2,"3,992.7",0.002025,134.37,59.034,8.86,0.028469,0.509227,0.10316,0.9965,0.02241,0.04901,0.3028
1333,2019-03-26,16.78,"3,970.0",0.002023,134.25,59.277,8.92,0.028572,0.50812,0.10121,0.9949,0.02258,0.04935,0.30297
1334,2019-03-25,17.12,"4,041.4",0.002017,136.44,59.986,9.12,0.028549,0.517519,0.10508,0.9969,0.02325,0.05079,0.30774
1335,2019-03-24,15.13,"4,063.0",0.002023,137.53,61.044,9.36,0.028907,0.527562,0.10779,0.9965,0.02428,0.05093,0.3117
1336,2019-03-23,15.15,"4,045.2",0.002025,136.42,59.44,9.16,0.028976,0.499464,0.10799,0.9979,0.02251,0.04951,0.31054
1337,2019-03-22,14.35,"4,044.8",0.002017,135.11,58.79,8.91,0.028188,0.500209,0.10639,0.9979,0.02218,0.04842,0.3101
1338,2019-03-21,15.15,"4,127.2",0.002043,139.32,60.442,9.3,0.027919,0.507537,0.11013,0.9976,0.0228,0.05023,0.3178
1339,2019-03-20,15.5,"4,104.6",0.002051,138.72,59.647,9.17,0.028048,0.5076,0.11298,0.9965,0.02275,0.04947,0.31583
1340,2019-03-19,15.53,"4,073.7",0.002061,137.92,59.338,9.11,0.028512,0.509149,0.11476,0.9962,0.02277,0.04935,0.31479
1341,2019-03-18,15.6,"4,069.0",0.002051,138.91,60.668,9.19,0.028371,0.508834,0.10865,0.9963,0.0229,0.05027,0.31568
1342,2019-03-17,15.96,"4,088.0",0.002053,141.15,61.322,9.4,0.028738,0.512907,0.10817,0.9985,0.02312,0.04955,0.31871
1343,2019-03-16,14.93,"4,003.1",0.002035,136.77,58.614,9.21,0.027885,0.508478,0.10609,0.9958,0.02297,0.04989,0.31505
1344,2019-03-15,14.89,"3,948.3",0.002023,132.44,56.055,9.25,0.026757,0.495627,0.10645,1.0004,0.02241,0.04856,0.31153
1345,2019-03-14,15.04,"3,946.2",0.002007,131.97,55.448,8.91,0.027509,0.502156,0.10903,1.0031,0.02221,0.04606,0.31374
1346,2019-03-13,15.33,"3,954.9",0.001995,133.81,56.705,8.82,0.027149,0.50525,0.10523,0.9961,0.02227,0.04605,0.31039
1347,2019-03-12,14.41,"3,950.7",0.001929,132.99,54.965,8.7118,0.026366,0.483858,0.10193,0.9953,0.0221,0.04416,0.3104
1348,2019-03-11,14.38,"4,000.0",0.001959,135.72,56.8,8.7651,0.024839,0.504466,0.10017,0.9966,0.02281,0.04496,0.31295
1349,2019-03-10,14.45,"4,017.3",0.001978,137.52,57.989,8.9576,0.024315,0.503769,0.09012,0.9937,0.0228,0.0461,0.31388
1350,2019-03-09,14.22,"3,940.5",0.001949,133.84,55.779,8.7696,0.023891,0.496007,0.08621,0.9943,0.02233,0.04143,0.30805
1351,2019-03-08,15.13,"3,964.7",0.001952,136.93,56.839,9.1545,0.02411,0.504185,0.08513,0.9958,0.02293,0.04189,0.31324
1352,2019-03-07,14.54,"3,951.5",0.001939,137.62,55.501,8.6845,0.024698,0.498286,0.08461,0.9964,0.02319,0.04172,0.31648
1353,2019-03-06,13.6,"3,951.6",0.001947,136.82,52.688,8.7332,0.023937,0.501193,0.08561,0.9972,0.02375,0.04176,0.31513
1354,2019-03-05,11.4,"3,800.0",0.001908,125.97,45.952,8.1623,0.022899,0.476298,0.08214,1.0023,0.02279,0.04007,0.30247
1355,2019-03-04,11.45,"3,884.8",0.001959,131.02,47.979,8.6068,0.023615,0.517184,0.0873,0.9947,0.02248,0.04196,0.31106
1356,2019-03-03,11.74,"3,913.0",0.001979,132.77,48.619,8.6878,0.02354,0.521336,0.08368,1.0033,0.02269,0.04224,0.31411
1357,2019-03-02,11.33,"3,915.0",0.001964,135.72,47.188,8.9469,0.02457,0.486539,0.08478,1.0073,0.02347,0.04272,0.31587
1358,2019-03-01,10.27,"3,894.0",0.001927,135.47,45.822,8.8147,0.024465,0.474012,0.08434,0.9954,0.02365,0.04223,0.31412
1359,2019-02-28,9.85,"3,900.1",0.001951,135.20,45.158,8.8759,0.024389,0.471448,0.08393,1.0051,0.02394,0.04278,0.31108
1360,2019-02-27,9.41,"3,896.8",0.001957,136.66,45.002,9.0491,0.024707,0.46654,0.08471,0.997,0.02413,0.04326,0.31686
1361,2019-02-26,9.7,"3,919.3",0.001988,138.26,45.652,9.208,0.024465,0.465967,0.08634,0.9965,0.02404,0.04286,0.32786
1362,2019-02-25,9.92,"3,825.0",0.001916,132.94,43.847,8.9165,0.023968,0.458838,0.08231,0.9984,0.02326,0.04199,0.29778
1363,2019-02-24,10.73,"4,212.2",0.00207,158.31,51.424,10.1459,0.027303,0.523456,0.09398,1.0016,0.02528,0.04826,0.33285
1364,2019-02-23,10.75,"4,058.2",0.002044,147.97,49.399,8.6738,0.026696,0.503859,0.09052,0.9929,0.02488,0.04388,0.3215
1365,2019-02-22,10.47,"4,008.8",0.002021,145.79,49.043,8.6007,0.02566,0.514418,0.08868,0.9902,0.02468,0.04311,0.32061
1366,2019-02-21,10.92,"4,053.7",0.002052,149.01,51.653,9.122,0.025828,0.4873,0.09243,0.9919,0.02502,0.0436,0.33193
1367,2019-02-20,10.46,"3,989.9",0.002064,144.02,47.435,8.8877,0.025717,0.465829,0.0899,0.9931,0.02481,0.04332,0.32318
1368,2019-02-19,9.61,"3,978.4",0.002059,145.79,47.939,8.8786,0.026332,0.467662,0.0834,0.9925,0.02491,0.04226,0.32242
1369,2019-02-18,9.22,"3,734.5",0.002026,133.79,43.962,8.3838,0.023037,0.468753,0.07989,0.9893,0.02381,0.04137,0.30345
1370,2019-02-17,9.09,"3,676.5",0.001932,122.88,43.422,7.8933,0.022483,0.475388,0.07835,0.9906,0.02356,0.04118,0.30089
1371,2019-02-16,9.29,"3,670.1",0.00189,121.72,42.635,8.0981,0.022102,0.481065,0.07936,0.9906,0.0237,0.04171,0.30175
1372,2019-02-15,8.76,"3,656.7",0.00189,120.97,41.399,7.8749,0.022116,0.504515,0.07614,0.9907,0.02328,0.04221,0.30092
1373,2019-02-14,8.88,"3,665.5",0.001888,122.21,41.741,8.2134,0.022086,0.521135,0.07635,0.9947,0.02407,0.03911,0.30394
1374,2019-02-13,9.28,"3,694.1",0.001878,122.66,43.946,8.2006,0.021948,0.513673,0.07732,0.9887,0.02441,0.03792,0.30509
1375,2019-02-12,9.53,"3,681.0",0.001861,121.32,43.04,8.1318,0.02297,0.51622,0.07717,0.9886,0.02458,0.0385,0.30238
1376,2019-02-11,9.16,"3,749.7",0.001899,124.94,46.864,7.9544,0.02531,0.53239,0.08007,0.9924,0.02579,0.03979,0.30978
1377,2019-02-10,8.9,"3,718.3",0.001908,119.44,44.707,7.6716,0.02531,0.52476,0.0808,0.9942,0.02623,0.04022,0.3122
1378,2019-02-09,8.61,"3,724.1",0.001937,119.27,43.144,7.554,0.02562,0.5304,0.08154,0.9899,0.02679,0.03975,0.31217
1379,2019-02-08,7.81,"3,439.0",0.001818,104.55,33.328,6.9181,0.02414,0.45979,0.07433,0.9954,0.02568,0.03773,0.29134
1380,2019-02-07,8.13,"3,451.9",0.001805,104.63,32.894,6.8569,0.02374,0.45731,0.07426,0.9888,0.02552,0.03533,0.28948
1381,2019-02-06,7.86,"3,512.6",0.001855,107.37,34.394,6.9778,0.02456,0.48896,0.07725,0.9889,0.02628,0.03647,0.2995
1382,2019-02-05,7.1,"3,490.4",0.001871,107.91,34.174,7.0613,0.0248,0.49994,0.07881,0.9859,0.02696,0.03772,0.29919
1383,2019-02-04,6.77,"3,504.2",0.00188,107.63,33.514,7.007,0.02507,0.4899,0.08026,0.9899,0.02542,0.03826,0.30228
1384,2019-02-03,6.87,"3,564.5",0.001927,110.67,34.629,7.2393,0.02552,0.47957,0.08315,0.9904,0.02611,0.04011,0.31034
1385,2019-02-02,6.52,"3,534.8",0.001909,106.99,32.753,6.9657,0.0253,0.47285,0.08108,1.0012,0.02615,0.04046,0.30687
1386,2019-02-01,6.24,"3,502.7",0.001893,106.74,31.429,6.853,0.02495,0.49246,0.08146,1.0005,0.02511,0.03977,0.30926
1387,2019-01-31,6.14,"3,529.7",0.001922,108.51,31.711,7.0871,0.02602,0.49265,0.08534,0.9947,0.02717,0.0469,0.32165
1388,2019-01-30,6.12,"3,478.0",0.001878,104.76,30.93,6.9555,0.02532,0.48591,0.08224,0.9963,0.02707,0.04683,0.28746
1389,2019-01-29,6.16,"3,501.1",0.00189,105.82,31.007,6.91,0.0251,0.47841,0.08605,1.0,0.02673,0.04792,0.2928
1390,2019-01-28,7.04,"3,597.1",0.001994,112.50,32.328,7.3385,0.02631,0.51686,0.09435,0.9989,0.02903,0.0522,0.30679
1391,2019-01-27,6.94,"3,630.7",0.002011,115.83,32.899,7.4329,0.02657,0.52589,0.09839,1.0011,0.0285,0.05409,0.31302
1392,2019-01-26,6.69,"3,629.0",0.002005,115.50,32.774,7.5022,0.02675,0.52434,0.09956,1.0116,0.02652,0.05466,0.31449
1393,2019-01-25,6.46,"3,653.0",0.002006,116.70,32.542,7.6296,0.02676,0.50182,0.10108,1.0023,0.02675,0.05521,0.31663
1394,2019-01-24,6.49,"3,621.7",0.001996,116.84,31.757,7.4546,0.02678,0.49761,0.10081,1.0039,0.02631,0.05447,0.31476
1395,2019-01-23,6.47,"3,639.0",0.002021,118.23,31.496,7.5923,0.02669,0.51608,0.10221,1.0017,0.02616,0.05595,0.31868
1396,2019-01-22,6.46,"3,579.4",0.002032,116.05,30.843,7.4084,0.02652,0.48857,0.10162,1.0158,0.02535,0.05499,0.31838
1397,2019-01-21,6.42,"3,588.6",0.002028,117.52,30.638,7.4351,0.02672,0.4879,0.10311,1.0012,0.02359,0.05495,0.31774
1398,2019-01-20,6.54,"3,762.3",0.002094,123.00,32.081,7.9002,0.02842,0.54019,0.10661,1.004,0.02417,0.05671,0.32856
1399,2019-01-19,6.49,"3,674.1",0.002042,119.34,30.87,7.5069,0.02658,0.53773,0.10554,1.0039,0.02448,0.05591,0.3214
1400,2019-01-18,6.33,"3,722.5",0.002062,122.02,31.444,7.6619,0.02704,0.55713,0.10729,1.0054,0.02492,0.05615,0.3265
1401,2019-01-17,6.1,"3,671.3",0.002066,121.71,31.308,7.5641,0.02704,0.55657,0.10547,1.0038,0.02483,0.05571,0.32686
1402,2019-01-16,5.81,"3,657.0",0.002042,119.59,30.886,7.4226,0.02631,0.54941,0.10396,1.0064,0.02396,0.0548,0.32324
1403,2019-01-15,6.06,"3,749.3",0.00208,127.55,31.843,7.804,0.02637,0.57203,0.10751,1.0091,0.02527,0.0572,0.32993
1404,2019-01-14,5.47,"3,591.0",0.002053,114.65,29.707,6.9894,0.0251,0.56727,0.10112,1.0182,0.02087,0.05406,0.31218
1405,2019-01-13,5.86,"3,702.0",0.002084,123.75,31.771,7.5592,0.02599,0.58281,0.10469,1.0091,0.02298,0.05612,0.32712
1406,2019-01-12,5.96,"3,712.8",0.002067,125.15,31.642,7.7351,0.02616,0.58584,0.10393,1.0078,0.02449,0.05754,0.32748
1407,2019-01-11,5.84,"3,712.8",0.002079,125.61,33.017,7.7567,0.02589,0.57183,0.10635,1.0102,0.02524,0.05525,0.32723
1408,2019-01-10,6.54,"4,083.3",0.002215,148.78,38.359,9.0164,0.0286,0.64185,0.12251,1.007,0.02786,0.06379,0.36664
1409,2019-01-09,6.51,"4,100.0",0.002223,148.41,38.928,9.0026,0.02858,0.66363,0.12176,1.0066,0.02589,0.06366,0.36311
1410,2019-01-08,6.2,"4,113.9",0.00223,149.96,37.471,8.3582,0.02847,0.65691,0.12249,1.0067,0.02334,0.06406,0.36186
1411,2019-01-07,6.27,"4,170.9",0.002258,154.96,38.575,8.477,0.02907,0.69279,0.11903,1.0169,0.02249,0.06514,0.36413
1412,2019-01-06,5.97,"3,911.0",0.002249,153.48,34.438,7.7137,0.02815,0.62838,0.11181,1.0058,0.02192,0.0641,0.35106
1413,2019-01-05,5.97,"3,954.8",0.002243,152.87,31.905,7.4655,0.02812,0.63233,0.11324,1.0066,0.02103,0.06393,0.3554
1414,2019-01-04,5.79,"3,923.2",0.002293,146.94,31.454,7.5315,0.0279,0.64519,0.11161,1.0054,0.01968,0.06415,0.35434
1415,2019-01-03,6.05,"4,049.9",0.00235,152.96,32.775,7.8977,0.02896,0.64845,0.11704,1.0083,0.01976,0.06608,0.37138
1416,2019-01-02,5.99,"3,963.1",0.002347,139.58,31.542,7.7623,0.02801,0.6256,0.11365,1.0063,0.01964,0.06539,0.36332
